fips,TOT_POP_1519_C,TOT_POP_2024_C,TOT_POP_2529_C,TOT_POP_3034_C,TOT_POP_3539_C,TOT_FEMALE_1519_C,TOT_FEMALE_2024_C,TOT_FEMALE_2529_C,TOT_FEMALE_3034_C,TOT_FEMALE_3539_C,WA_FEMALE_1519_C,WA_FEMALE_2024_C,WA_FEMALE_2529_C,WA_FEMALE_3034_C,WA_FEMALE_3539_C,BA_FEMALE_1519_C,BA_FEMALE_2024_C,BA_FEMALE_2529_C,BA_FEMALE_3034_C,BA_FEMALE_3539_C,H_FEMALE_1519_C,H_FEMALE_2024_C,H_FEMALE_2529_C,H_FEMALE_3034_C,H_FEMALE_3539_C,NHWA_FEMALE_1519_C,NHWA_FEMALE_2024_C,NHWA_FEMALE_2529_C,NHWA_FEMALE_3034_C,NHWA_FEMALE_3539_C,NHBA_FEMALE_1519_C,NHBA_FEMALE_2024_C,NHBA_FEMALE_2529_C,NHBA_FEMALE_3034_C,NHBA_FEMALE_3539_C,dem2010_P,birth_rate_2010_N,births_2010_N,birth_rate_2020_N,births_2020_N,NHWA_FEMALE_2034_share_X,NHBA_FEMALE_2034_share_X,H_FEMALE_2034_share_X,race_category_X,regime_X,pol_group_X,reg_Minority_majority_X,reg_Mixed_Competitive_X,reg_Mixed_Democratic_X,reg_Mixed_Republican_X,reg_White_Competitive_X,reg_White_Democratic_X,reg_White_Republican_X
48355,24892,25061,24576,21624,21078,12113,12665,12121,10977,10656,10951,11476,11086,10073,9738,600,608,494,425,387,8180,7906,7662,7185,6990,3073,3832,3682,3091,2916,481,499,406,349,333,0.4747870653214689,13.86,4716.0,12.09,4392.0,0.29653552554315915,0.035064172468752625,0.6362162011016973,Hispanic,Minority_majority,Competitive,True,False,False,False,False,False,False
48375,8413,8786,9594,8437,7744,4186,4352,4567,3821,3521,3314,3574,3812,3199,2932,503,451,420,322,303,1919,1802,1770,1461,1324,1533,1902,2168,1834,1683,450,390,372,285,270,0.283625796181453,17.23,2086.0,13.61,1579.0,0.4634222919937206,0.08218210361067504,0.39505494505494504,Mixed,Mixed_Republican,Republican,False,False,False,True,False,False,False
48381,8949,9104,8629,8055,7477,4421,4630,4395,4011,3808,4098,4290,4093,3770,3571,145,150,123,90,75,962,1025,878,769,676,3207,3334,3260,3052,2934,128,129,112,74,68,0.1675368552886749,12.86,1553.0,11.41,1596.0,0.7399509051856398,0.024163853942927277,0.2049708499539736,White,White_Republican,Republican,False,False,False,False,False,False,True
48423,15954,15543,14244,12702,12844,7884,8018,7234,6471,6713,5645,5942,5460,4971,5054,1913,1785,1504,1213,1368,1720,1571,1506,1411,1289,4054,4505,4057,3675,3856,1860,1727,1461,1175,1334,0.2838778938544116,14.27,2993.0,12.27,2894.0,0.5633199834277034,0.2008470284951434,0.20660129816323713,Mixed,Mixed_Republican,Republican,False,False,False,True,False,False,False
48439,130863,123177,136502,130048,132916,64085,62048,69196,66445,68180,47135,46099,51752,49206,50208,11428,10771,11635,11579,11727,20899,19007,20317,20136,19318,27714,28463,32953,30559,32126,10870,10199,11021,10975,11236,0.4257939916035722,15.42,27893.0,12.53,26611.0,0.4652509750163135,0.1628568104446884,0.3007754604454471,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
48441,10216,13517,10351,7792,7119,5177,6637,5121,3899,3589,4377,5704,4445,3343,3127,494,557,409,321,276,1359,1461,1293,945,895,3141,4393,3283,2495,2300,444,486,349,283,248,0.2464336044432136,15.09,1984.0,13.88,1932.0,0.6496135913648847,0.07140576100146899,0.23625215558536117,White,White_Republican,Republican,False,False,False,False,False,False,True
48451,8750,10583,8374,6395,5961,4312,5051,4071,3202,3059,3829,4549,3718,2969,2794,271,287,189,118,97,1842,1874,1590,1302,1218,2120,2781,2224,1738,1632,216,248,155,90,84,0.2701152427295339,14.09,1553.0,12.33,1480.0,0.5471437844855567,0.04000324569944823,0.3867250892567348,Mixed,Mixed_Republican,Republican,False,False,False,True,False,False,False
48453,68209,97694,101132,91441,82766,33491,48204,49133,43814,39401,25671,38307,40074,35277,31475,3929,4306,3894,3548,3424,13562,16692,16788,15124,13023,13388,23062,24725,21480,19492,3551,3807,3432,3161,3133,0.6200617126927672,15.43,15801.0,11.66,15169.0,0.4907297858321939,0.0736799597594066,0.3443404580909806,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
48479,23386,18350,17637,17519,18063,11499,9271,9053,9013,9480,11277,9080,8839,8831,9260,56,44,46,45,45,11156,8958,8665,8705,9121,274,248,280,226,250,13,12,18,10,12,0.7400164127335738,22.08,5527.0,15.64,4344.0,0.027581665874090062,0.0014632183487580934,0.9630903171525771,Hispanic,Minority_majority,Democratic,True,False,False,False,False,False,False
48485,10520,12823,10010,8419,7625,4690,5569,4568,3864,3613,3769,4393,3772,3175,3031,607,800,510,418,363,986,976,784,682,588,2902,3523,3069,2585,2494,553,756,482,373,337,0.2790954712802319,13.61,1790.0,11.51,1533.0,0.6554531819155774,0.11506320977073066,0.1744161131347761,White,White_Republican,Republican,False,False,False,False,False,False,True
48491,28311,22067,29211,34336,36361,13758,11048,15074,17766,18274,11422,9397,12783,14649,15037,1163,824,966,1172,1261,4153,3346,4041,4358,4380,7673,6337,9038,10630,10980,1015,725,858,1050,1164,0.4031526183247855,14.58,6164.0,11.09,6855.0,0.5925309879693766,0.059993620123951874,0.2676130149471382,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
49011,24324,20091,23100,24857,20549,11583,9743,11541,12477,10343,10614,9013,10783,11791,9689,193,160,126,112,105,1236,996,1007,1035,975,9516,8110,9912,10852,8805,165,140,96,89,84,0.2278039598494367,18.98,5816.0,13.43,4823.0,0.8552471786973135,0.009626492106276472,0.0899854862119013,White,White_Republican,Republican,False,False,False,False,False,False,True
49035,74773,79904,90884,86337,72039,36265,39263,44233,41881,35059,31632,34497,39410,37532,31258,787,723,721,649,571,7511,7060,7516,7390,6738,24947,28223,32663,30866,25145,624,531,521,470,430,0.4346757344361516,17.72,18250.0,13.03,15188.0,0.7318088644647742,0.012139387606977357,0.17519959801239463,White,White_Competitive,Competitive,False,False,False,False,True,False,False
49049,48158,58410,47455,40647,31148,24718,29820,22425,20059,15264,23059,27788,21056,18941,14400,192,185,129,104,76,2853,2673,2295,2238,1964,20451,25360,18965,16873,12586,155,137,93,70,31,0.1426159126042457,23.27,12020.0,17.74,11548.0,0.8463985394998893,0.004149148041602125,0.09966253595928302,White,White_Republican,Republican,False,False,False,False,False,False,True
49057,17261,17636,19131,17469,14559,8379,8873,9185,8435,7098,7641,8183,8586,7958,6658,152,155,130,86,83,1789,1559,1528,1489,1322,6054,6795,7220,6608,5461,104,117,91,52,51,0.3055350185425455,17.64,4080.0,13.58,3568.0,0.7784320386517193,0.009813913109123164,0.1727248707205677,White,White_Republican,Republican,False,False,False,False,False,False,True
50007,13714,16462,11061,9551,9291,6952,8260,5579,4802,4675,6278,7698,5096,4356,4237,222,145,137,112,109,216,213,127,96,80,6104,7523,4999,4277,4164,210,129,119,109,106,0.7050681396623946,10.05,1573.0,8.08,1328.0,0.9011855587146612,0.01915133308298911,0.023389303148972695,White,White_Democratic,Democratic,False,False,False,False,False,True,False
51013,6975,17704,33372,24030,17848,3379,9376,16875,11859,8497,2324,7415,13321,8730,6282,516,663,989,973,801,863,1270,1865,1785,1328,1587,6294,11716,7194,5114,477,624,917,910,753,0.7040728638196134,14.94,3101.0,11.02,2645.0,0.6613487273681449,0.0643138283914983,0.12909997376016794,White,White_Democratic,Democratic,False,False,False,False,False,True,False
51041,24886,17509,18085,19796,22238,12109,8758,9269,10488,11758,7282,5237,6412,7025,7916,4031,2963,2227,2698,3032,967,763,935,1091,1007,6548,4635,5657,6187,7112,3896,2862,2133,2569,2915,0.4564187151517874,11.64,3682.0,10.76,3855.0,0.5779063650710152,0.2652638961949851,0.09780817113799754,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
51059,67443,60139,79896,78746,80812,32125,29155,39987,39816,40869,21095,19343,25909,25096,25102,3729,3364,4283,4263,4524,5773,6138,7851,8072,7234,16057,13876,18944,17903,18580,3483,3126,3960,3952,4291,0.5984155229715922,14.03,15180.0,10.85,12490.0,0.46552800161530133,0.10130509003469226,0.20247251234420602,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
51087,19642,18233,22672,21093,21874,9545,9510,12146,10982,11375,5021,4862,6648,5889,6358,3747,3790,3951,3580,3699,529,656,782,719,592,4623,4372,6032,5317,5865,3660,3674,3841,3477,3633,0.5546363148335905,12.67,3888.0,10.97,3663.0,0.4816777988847356,0.3367853422391078,0.06608860837061094,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
51107,19233,12720,18817,24666,29390,9276,6204,9894,13248,14845,6956,4569,7006,8752,10002,875,598,804,1005,1105,1363,1262,1688,2059,1836,5744,3430,5498,6913,8365,826,559,731,931,1032,0.525990772004479,16.22,5067.0,11.11,4698.0,0.5398009950248757,0.07568322769713079,0.17068765760239896,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
51153,28505,24028,29085,30398,32370,13872,11403,14657,15634,16478,8406,7263,9339,9901,10421,3506,2583,3359,3466,3662,3244,2886,3539,4015,3664,5755,4842,6378,6474,7309,3238,2363,3082,3214,3428,0.5743078176402499,16.54,6651.0,13.0,6183.0,0.4243776082889624,0.2076797620760781,0.25039574039430135,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
51510,4953,8142,17762,16419,13569,2418,4451,9529,8439,6787,1358,2785,6321,5619,4402,787,1144,2081,1767,1585,600,978,1495,1343,1045,845,1981,5058,4468,3480,754,1062,1965,1685,1540,0.7141821538618457,19.2,2688.0,14.89,2363.0,0.5132699942013471,0.2101788661403274,0.1702127659574468,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
51550,17017,14046,14247,13683,14660,8050,6904,7108,7109,7655,4630,4069,4242,4217,4755,2786,2392,2377,2401,2343,382,373,410,351,355,4384,3819,3952,3981,4516,2710,2327,2308,2326,2269,0.5003590967904323,12.74,2832.0,11.39,2814.0,0.5564130486245916,0.3295771980493348,0.053690639647743954,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
51650,10534,12774,10581,8476,7753,5349,6356,5371,4415,4052,1509,2253,2399,1782,1620,3430,3658,2588,2316,2146,278,374,362,250,215,1399,2064,2217,1630,1494,3315,3520,2470,2240,2079,0.6984482859236397,13.07,1796.0,11.69,1584.0,0.36618758518151406,0.5098500805352496,0.06108288935695701,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
51700,13855,17732,15939,12276,10855,6901,8744,8066,6153,5652,3150,4577,3856,2872,2619,3193,3495,3569,2771,2556,518,715,731,578,480,2828,4115,3391,2496,2291,3055,3322,3377,2635,2456,0.6412608458480764,16.69,3016.0,14.92,2671.0,0.4355702652092497,0.406479989548404,0.08814179331968819,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
51710,18487,37369,24107,17379,14384,8905,14487,10578,8052,6596,3121,6695,5080,3676,3012,5073,6595,4634,3718,3088,550,1287,859,557,405,2802,5865,4509,3314,2741,4918,6284,4438,3591,2993,0.7152184301170302,15.74,3821.0,12.91,3134.0,0.4133224627834647,0.43219494519431106,0.08161971193042848,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
51760,15782,26889,20483,14743,11942,8555,14102,10420,7322,5836,2975,7110,5506,3490,2628,4866,5498,4234,3394,2941,501,990,767,597,389,2667,6441,4975,3073,2347,4749,5313,4098,3303,2883,0.7845242622278767,14.51,2963.0,12.91,2999.0,0.4549993719381987,0.39925888707448814,0.07392287401080266,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
51810,30380,35141,36863,30665,29108,14606,16554,18100,15196,14776,9066,11133,12106,9982,9776,3840,3734,4070,3484,3290,1205,1575,1513,1229,1045,8215,9993,11020,9108,9009,3632,3478,3825,3267,3122,0.4854527523398881,14.05,6153.0,11.81,5328.0,0.6042326980942828,0.21203610832497494,0.08659979939819458,White,White_Competitive,Competitive,False,False,False,False,True,False,False
53005,12914,10955,11972,11066,10672,6272,5422,5875,5496,5310,5682,4938,5373,4973,4810,109,96,79,86,91,1615,1470,1355,1232,1099,4185,3586,4112,3824,3794,90,72,58,66,68,0.3571558895504086,14.46,2533.0,12.09,2496.0,0.6861192163401417,0.011671529804085035,0.24158875722027034,White,White_Republican,Republican,False,False,False,False,False,False,True
53011,30021,24383,26418,28467,29691,14564,12205,13448,14526,14963,12474,10753,11762,12657,12988,385,290,272,302,282,1523,1119,1307,1361,1323,11216,9796,10647,11501,11826,329,254,244,263,254,0.5055772715750761,12.89,5485.0,10.78,5354.0,0.7950421862166803,0.018940242415192016,0.09425321685457577,White,White_Competitive,Competitive,False,False,False,False,True,False,False
53033,117514,129822,160656,152061,149158,57396,64194,78948,74512,73196,37434,43200,54273,50737,50220,4604,4519,5123,4748,4504,6582,7196,8342,8092,6991,32175,37377,47452,44085,44267,4316,4184,4776,4378,4282,0.6968677155368512,12.7,24534.0,10.41,23686.0,0.5922886783610685,0.06128074834370147,0.10856680786937065,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
53035,17259,18696,16880,14394,14334,8235,7588,7637,6927,7065,6477,6013,6265,5706,5880,242,344,241,182,155,722,731,665,582,457,5923,5461,5760,5262,5496,225,299,216,166,149,0.5486298532063607,11.67,2931.0,10.24,2793.0,0.7440863127482846,0.030742145178764897,0.08929216323582521,White,White_Competitive,Competitive,False,False,False,False,True,False,False
53053,56289,56203,58327,53723,52825,27391,27567,29450,27116,26420,19749,20398,22033,20637,20260,2192,2230,2221,1934,1822,3185,3131,3372,3032,2536,17389,18088,19473,18298,18289,1995,1974,2005,1747,1656,0.5477273822567794,13.45,10697.0,12.09,11053.0,0.6639368618734622,0.06805890673100924,0.1133324616975503,White,White_Competitive,Competitive,False,False,False,False,True,False,False
53057,8052,6580,7320,6784,6804,3881,3193,3549,3333,3415,3425,2800,3178,3019,3061,43,45,37,25,21,974,786,846,745,734,2587,2123,2443,2350,2412,31,29,20,12,10,0.5284083744889468,12.61,1474.0,10.32,1350.0,0.6864516129032258,0.006054590570719603,0.23593052109181142,White,White_Competitive,Competitive,False,False,False,False,True,False,False
53061,49561,44412,49844,49359,50660,23908,21156,24320,24126,24925,18808,16873,19368,19016,19551,660,648,672,760,686,2608,2308,2903,2871,2464,16636,14956,16900,16567,17397,594,564,597,667,640,0.5781314418261647,12.62,9001.0,11.23,9323.0,0.6957127668745151,0.026263613114565675,0.11611735294962788,White,White_Competitive,Competitive,False,False,False,False,True,False,False
53063,34817,38015,33376,28921,28317,17321,19034,16220,14241,13877,15079,16836,14498,12771,12551,383,391,233,194,166,1152,1150,885,793,644,14175,15913,13777,12116,12004,357,351,212,178,156,0.4694687885852102,12.29,5790.0,10.86,5736.0,0.844650974845944,0.014971209213051824,0.057137084553995354,White,White_Competitive,Competitive,False,False,False,False,True,False,False
53067,17216,16325,17406,16609,16276,8335,8224,8804,8407,8290,6572,6791,7308,7001,6850,323,226,230,222,230,834,780,759,731,624,5956,6151,6706,6402,6357,286,202,202,198,209,0.59077386559672,11.72,2957.0,9.99,2939.0,0.7571849813249459,0.02366817377629251,0.08924710045213288,White,White_Competitive,Competitive,False,False,False,False,True,False,False
53073,15905,20277,14019,12150,11676,8023,10066,6757,5970,5818,6764,8618,5933,5273,5103,118,128,67,44,41,842,849,579,558,524,6083,7934,5449,4804,4661,100,109,58,27,30,0.5672492974940605,11.56,2325.0,8.68,2005.0,0.7979204141622428,0.008511385074364936,0.08713201421489053,White,White_Competitive,Competitive,False,False,False,False,True,False,False
53077,19964,16530,16317,15601,14947,9510,7937,8161,7746,7447,8296,6887,7123,6858,6665,126,124,119,103,85,5569,4458,4297,4004,3734,3255,2839,3231,3188,3205,53,48,66,53,33,0.4350224958005524,18.0,4377.0,14.14,3562.0,0.3882737795671867,0.00700385841301795,0.5351031706089582,Mixed,Mixed_Competitive,Competitive,False,True,False,False,False,False,False
54039,11261,10662,11731,12246,11894,5385,5420,5952,6153,5973,4522,4620,5265,5454,5398,638,632,451,485,403,84,72,83,62,41,4468,4571,5201,5412,5366,619,617,439,472,400,0.4623832192515447,11.42,2205.0,9.67,1704.0,0.8664194008559201,0.08718972895863053,0.012382310984308132,White,White_Competitive,Competitive,False,False,False,False,True,False,False
55009,17456,17407,17644,16333,15689,8589,8788,8802,7956,7712,7372,7690,7711,7133,6988,251,186,210,180,149,717,667,757,766,657,6787,7122,7072,6469,6411,226,177,194,169,134,0.5120907629759671,13.78,3417.0,11.16,2954.0,0.8088546152039459,0.02113833868315979,0.0857277068817036,White,White_Competitive,Competitive,False,False,False,False,True,False,False
55025,32869,47252,42441,36412,32196,16346,23487,20655,17917,15960,13474,19707,17461,15153,13722,1259,1241,1097,1052,902,1123,1338,1498,1387,1091,12507,18560,16143,13931,12741,1218,1175,1034,999,862,0.7191762584384365,12.41,6059.0,10.25,5665.0,0.783673600928149,0.051692744001675825,0.0680481477303856,White,White_Democratic,Democratic,False,False,False,False,False,True,False
55059,13029,11307,10377,10496,11135,6256,5553,5231,5304,5621,5236,4776,4507,4591,4948,617,472,475,450,424,899,767,796,792,734,4461,4114,3800,3892,4292,579,429,435,414,397,0.568187586421225,12.41,2065.0,10.24,1738.0,0.7338388861263053,0.0794380905022377,0.14638239681750373,White,White_Competitive,Competitive,False,False,False,False,True,False,False
55063,9547,12626,8094,6680,6145,4973,6629,3934,3226,3052,4462,6078,3567,2986,2851,77,75,44,43,34,99,116,68,55,46,4375,5988,3505,2938,2809,76,66,42,40,33,0.5937859628631661,11.73,1345.0,9.47,1122.0,0.901515700921024,0.010733193124954674,0.017332656465298427,White,White_Competitive,Competitive,False,False,False,False,True,False,False
55073,9305,7100,8387,7976,8313,4433,3407,4138,3887,4050,3841,2933,3705,3605,3827,28,28,30,21,19,127,113,126,126,81,3730,2833,3594,3497,3756,24,25,28,17,18,0.4992614749981854,12.37,1658.0,10.43,1414.0,0.8680895731280616,0.006123163051084675,0.03192792162351295,White,White_Competitive,Competitive,False,False,False,False,True,False,False
55079,69912,77957,78250,68088,60231,34539,39723,40281,34684,30598,18487,25399,26270,22204,18850,12900,11104,10611,9818,9538,5454,5268,5700,5380,4583,13912,20977,21383,17561,14813,12469,10646,10146,9423,9255,0.6739639901707155,15.11,14325.0,12.99,12277.0,0.5224696568080357,0.26345389229910715,0.14254324776785715,Mixed,Mixed_Democratic,Democratic,False,False,True,False,False,False,False
55087,12512,10703,12094,11822,11307,5989,5134,5948,5807,5492,5326,4644,5448,5394,5134,77,71,60,44,49,322,235,233,238,237,5055,4443,5236,5181,4927,73,67,58,41,44,0.5159783466596193,12.84,2269.0,10.82,2043.0,0.879862632482681,0.009828882704719048,0.04180235656344366,White,White_Competitive,Competitive,False,False,False,False,True,False,False
55101,13228,11189,11963,11833,12042,6320,5261,5974,5906,5951,4975,4147,4795,4904,5027,986,865,882,760,696,927,843,900,901,794,4163,3432,4001,4107,4311,930,795,827,705,654,0.5217507648726145,12.71,2484.0,10.8,2114.0,0.6732396009567703,0.13575637360714077,0.1542500437547401,White,White_Competitive,Competitive,False,False,False,False,True,False,False
55105,11581,9409,10134,10025,10347,5674,4699,5136,4950,5201,4965,4145,4650,4520,4777,375,329,294,253,247,580,402,456,516,444,4464,3787,4247,4048,4379,353,316,273,235,235,0.6241093471866952,12.42,1992.0,11.55,1883.0,0.8171795738924585,0.055732160973960096,0.09293202570172472,White,White_Democratic,Democratic,False,False,False,False,False,True,False
55117,7643,6198,7007,6857,6987,3728,2915,3380,3246,3345,3247,2514,3072,2975,3108,56,58,39,32,30,278,207,259,210,206,2986,2328,2834,2788,2914,51,51,32,23,23,0.4675043666321768,11.49,1327.0,9.81,1131.0,0.8332459909862698,0.011109946546483597,0.070852111937952,White,White_Competitive,Competitive,False,False,False,False,True,False,False
55131,8490,5920,7128,7623,8356,4036,2825,3558,3708,4160,3833,2725,3399,3551,3995,61,22,35,40,41,153,105,117,127,98,3698,2624,3291,3430,3909,56,22,31,39,38,0.3199178488513124,9.8,1293.0,8.52,1163.0,0.9260727380834407,0.009117034981666832,0.03458527400654048,White,White_Republican,Republican,False,False,False,False,False,False,True
55133,26509,18304,19783,20389,23226,12559,8994,9749,10181,11784,11786,8455,9016,9340,10847,212,132,136,146,180,728,565,603,563,554,11110,7933,8449,8809,10326,197,122,128,133,173,0.3447395968272446,9.98,3891.0,9.22,3743.0,0.8709376296501176,0.013241598672382796,0.05984649426082146,White,White_Republican,Republican,False,False,False,False,False,False,True
